1.598481
2.120295
2.642109
3.180340
3.702426
4.224490
5.102131
5.896667
6.596939
7.388072
8.012879
8.803900
9.568662
10.357325
11.114445
11.890907
12.668934
13.435964
14.258889
14.992381
