1.760181
2.106440
2.452676
2.798934
3.546258
4.370907
4.766599
5.135896
5.505193
5.874490
6.632903
7.377415
8.560771
8.955329
9.396780
9.838208
10.279660
10.855692
11.353605
11.851520
12.270453
12.767937
13.265397
13.762245
14.091519
